"ROW_ID","ROW_VERSION","ROW_ETAG","id","createdOn","createdBy","etag","type","currentVersion","parentId","benefactorId","projectId","modifiedOn","modifiedBy","BrodmannArea","PMI","assay","concreteType","study","consortium","dataSubtype","dataType","fileFormat","group","isStranded","libraryPrep","organ","platform","read","readLength","readStrandOrigin","runType","species","specimenID","specimenIdSource","tissue","name","dataFileHandleId","RIN"
"8620361","1","7f7a0f1e-7ab2-11e9-98fa-026b0a0ad230","syn8620361","1491540661750","2223305","7f7a0f1e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016656680","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11285_CER","MayoRNAseq","cerebellum","11285_CER.FCC7L0WACXX_L3ICGTACG.r1.fastq.gz","15090233","7.1"
"8620446","1","7f7a1978-7ab2-11e9-98fa-026b0a0ad230","syn8620446","1491541662071","2223305","7f7a1978-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016660194","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11287_CER","MayoRNAseq","cerebellum","11287_CER.FCC7983ACXX_L5ITTAGGC.r1.fastq.gz","15090274","7.7"
"8620460","1","7f7a1e7d-7ab2-11e9-98fa-026b0a0ad230","syn8620460","1491541871895","2223305","7f7a1e7d-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016722903","3337572",,"11","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11309_CER","MayoRNAseq","cerebellum","11309_CER.FCC7BR1ACXX_L2ITAGCTT.r1.fastq.gz","15090284","8"
"8620479","1","7f7a2310-7ab2-11e9-98fa-026b0a0ad230","syn8620479","1491542086697","2223305","7f7a2310-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016674630","3337572",,"1.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11291_CER","MayoRNAseq","cerebellum","11291_CER.FCC7L2YACXX_L7IGATCAG.r2.fastq.gz","15090301","8.3"
"8620497","1","7f7a2882-7ab2-11e9-98fa-026b0a0ad230","syn8620497","1491542221992","2223305","7f7a2882-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016687200","3337572",,"8","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11295_CER","MayoRNAseq","cerebellum","11295_CER.FCC79ETACXX_L5ITTAGGC.r2.fastq.gz","15090314","7.8"
"8620533","1","7f7a2e96-7ab2-11e9-98fa-026b0a0ad230","syn8620533","1491542450688","2223305","7f7a2e96-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016694577","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1129_CER","MayoRNAseq","cerebellum","1129_CER.FCC7L2YACXX_L8IGGCTAC.r1.fastq.gz","15090329","7.5"
"8620558","1","7f7a335b-7ab2-11e9-98fa-026b0a0ad230","syn8620558","1491542692691","2223305","7f7a335b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016696487","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1129_CER","MayoRNAseq","cerebellum","1129_CER.FCC7L2YACXX_L8IGGCTAC.r2.fastq.gz","15090348","7.5"
"8620577","1","7f7a3781-7ab2-11e9-98fa-026b0a0ad230","syn8620577","1491542909380","2223305","7f7a3781-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016698394","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11300_CER","MayoRNAseq","cerebellum","11300_CER.FCC7L0WACXX_L7IGTTTCG.r1.fastq.gz","15090358","8.5"
"8620590","1","7f7a3bde-7ab2-11e9-98fa-026b0a0ad230","syn8620590","1491543071780","2223305","7f7a3bde-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016708424","3337572",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11305_CER","MayoRNAseq","cerebellum","11305_CER.FCC7KKVACXX_L5IATCACG.r2.fastq.gz","15090366","9.7"
"8620668","1","7f7a4a5f-7ab2-11e9-98fa-026b0a0ad230","syn8620668","1491544252183","2223305","7f7a4a5f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016705597","3337572",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11305_CER","MayoRNAseq","cerebellum","11305_CER.FCC7KKVACXX_L5IATCACG.r1.fastq.gz","15090422","9.7"
"8620683","1","7f7a4c26-7ab2-11e9-98fa-026b0a0ad230","syn8620683","1491544395115","2223305","7f7a4c26-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016737258","3337572",,"2.83","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11313_CER","MayoRNAseq","cerebellum","11313_CER.FCC7983ACXX_L7IGTGGCC.r2.fastq.gz","15090428","7.8"
"8620691","1","7f7a518a-7ab2-11e9-98fa-026b0a0ad230","syn8620691","1491544564709","2223305","7f7a518a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016740517","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11314_CER","MayoRNAseq","cerebellum","11314_CER.FCC7983ACXX_L5IATCACG.r2.fastq.gz","15090436","6.8"
"8620692","1","7f7a5223-7ab2-11e9-98fa-026b0a0ad230","syn8620692","1491544695830","2223305","7f7a5223-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016750368","3337572",,"2.6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11320_CER","MayoRNAseq","cerebellum","11320_CER.FCC79ETACXX_L1IATCACG.r1.fastq.gz","15090437","8.1"
"8620711","1","7f7a52cf-7ab2-11e9-98fa-026b0a0ad230","syn8620711","1491544878387","2223305","7f7a52cf-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975449039","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","783_CER","MayoRNAseq","cerebellum","783_CER.FCC7KRCACXX_L8IATTCCT.r2.fastq.gz","15090443","7.4"
"8620728","1","7f7a55da-7ab2-11e9-98fa-026b0a0ad230","syn8620728","1491545079035","2223305","7f7a55da-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975776256","2223305",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","791_CER","MayoRNAseq","cerebellum","791_CER.FCC7L0WACXX_L1ITTAGGC.r1.fastq.gz","15090450","7.7"
"8620748","1","7f7a570e-7ab2-11e9-98fa-026b0a0ad230","syn8620748","1491545242693","2223305","7f7a570e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493976136668","2223305",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","894_CER","MayoRNAseq","cerebellum","894_CER.FCC7DRJACXX_L2ITAGCTT.r1.fastq.gz","15090455","6.5"
"8620764","1","7f7a5975-7ab2-11e9-98fa-026b0a0ad230","syn8620764","1491545402164","2223305","7f7a5975-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493976137796","2223305",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","894_CER","MayoRNAseq","cerebellum","894_CER.FCC7DRJACXX_L2ITAGCTT.r2.fastq.gz","15090461","6.5"
"8620775","1","7f7a5c71-7ab2-11e9-98fa-026b0a0ad230","syn8620775","1491545541215","2223305","7f7a5c71-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493974814632","2223305",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","896_CER","MayoRNAseq","cerebellum","896_CER.FCC7BR1ACXX_L7ICGTACG.r2.fastq.gz","15090468","9.1"
"8620786","1","7f7a5f73-7ab2-11e9-98fa-026b0a0ad230","syn8620786","1491545701986","2223305","7f7a5f73-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975365233","2223305",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","931_CER","MayoRNAseq","cerebellum","931_CER.FCC7983ACXX_L1IACTTGA.r1.fastq.gz","15090474","8"
"8620792","1","7f7a630c-7ab2-11e9-98fa-026b0a0ad230","syn8620792","1491545934459","2223305","7f7a630c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975332695","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","937_CER","MayoRNAseq","cerebellum","937_CER.FCC7DJAACXX_L7ICGTACG.r1.fastq.gz","15090480","8.2"
"8620802","1","7f7a6604-7ab2-11e9-98fa-026b0a0ad230","syn8620802","1491546089824","2223305","7f7a6604-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975528656","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","801_CER","MayoRNAseq","cerebellum","801_CER.FCC7KKVACXX_L1ITTAGGC.r2.fastq.gz","15090487","8"
"8620822","1","7f7a6c0e-7ab2-11e9-98fa-026b0a0ad230","syn8620822","1491546289117","2223305","7f7a6c0e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975721483","2223305",,"18","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","816_CER","MayoRNAseq","cerebellum","816_CER.FCC7L0WACXX_L7IGTGGCC.r2.fastq.gz","15090497","7.2"
"8620828","1","7f7a6fd8-7ab2-11e9-98fa-026b0a0ad230","syn8620828","1491546493732","2223305","7f7a6fd8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016480459","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1000_CER","MayoRNAseq","cerebellum","1000_CER.FCC7KUNACXX_L5IATCACG.r1.fastq.gz","15090503","8.4"
"8620848","1","7f7a74b2-7ab2-11e9-98fa-026b0a0ad230","syn8620848","1491546676436","2223305","7f7a74b2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016519413","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1045_CER","MayoRNAseq","cerebellum","1045_CER.FCC7KUNACXX_L2IGGCTAC.r1.fastq.gz","15090513","8.6"
"8620861","1","7f7a78e0-7ab2-11e9-98fa-026b0a0ad230","syn8620861","1491546872767","2223305","7f7a78e0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016545674","3337572",,"15","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1085_CER","MayoRNAseq","cerebellum","1085_CER.FCC79ETACXX_L1IACTTGA.r1.fastq.gz","15090521","8.9"
"8620885","1","7f7a7c74-7ab2-11e9-98fa-026b0a0ad230","syn8620885","1491547041985","2223305","7f7a7c74-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016605513","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11259_CER","MayoRNAseq","cerebellum","11259_CER.FCC7LB6ACXX_L8IATTCCT.r2.fastq.gz","15090530","9.4"
"8620911","1","7f7a8162-7ab2-11e9-98fa-026b0a0ad230","syn8620911","1491547253268","2223305","7f7a8162-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016557574","3337572",,"4","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1103_CER","MayoRNAseq","cerebellum","1103_CER.FCC7KRCACXX_L5IATCACG.r1.fastq.gz","15090542","9"
"8620923","1","7f7a84f5-7ab2-11e9-98fa-026b0a0ad230","syn8620923","1491547401960","2223305","7f7a84f5-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016583488","3337572",,"13","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11249_CER","MayoRNAseq","cerebellum","11249_CER.FCC79ETACXX_L4IATTCCT.r2.fastq.gz","15090549","8.9"
"8620936","1","7f7a8923-7ab2-11e9-98fa-026b0a0ad230","syn8620936","1491547539909","2223305","7f7a8923-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016567466","3337572",,"6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1105_CER","MayoRNAseq","cerebellum","1105_CER.FCC7BR1ACXX_L3IGTGGCC.r2.fastq.gz","15090559","8.8"
"8620941","1","7f7a8c1f-7ab2-11e9-98fa-026b0a0ad230","syn8620941","1491547694812","2223305","7f7a8c1f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016551689","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1089_CER","MayoRNAseq","cerebellum","1089_CER.FCC7AFDACXX_L4IATTCCT.r2.fastq.gz","15090564","8.3"
"8620950","1","7f7a8f1b-7ab2-11e9-98fa-026b0a0ad230","syn8620950","1491547855861","2223305","7f7a8f1b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016555745","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1098_CER","MayoRNAseq","cerebellum","1098_CER.FCC7983ACXX_L4IACTGAT.r2.fastq.gz","15090570","8.5"
"8620963","1","7f7a92d4-7ab2-11e9-98fa-026b0a0ad230","syn8620963","1491548040559","2223305","7f7a92d4-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975115943","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","775_CER","MayoRNAseq","cerebellum","775_CER.FCC7DRJACXX_L5IACTTGA.r1.fastq.gz","15090577","8.7"
"8620975","1","7f7a95eb-7ab2-11e9-98fa-026b0a0ad230","syn8620975","1491548219004","2223305","7f7a95eb-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975871163","2223305",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","786_CER","MayoRNAseq","cerebellum","786_CER.FCC7L0WACXX_L6IGGCTAC.r2.fastq.gz","15090584","7.9"
"8620980","1","7f7a98eb-7ab2-11e9-98fa-026b0a0ad230","syn8620980","1491548341055","2223305","7f7a98eb-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016573474","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1119_CER","MayoRNAseq","cerebellum","1119_CER.FCC79ETACXX_L4IGAGTGG.r1.fastq.gz","15090589","7.4"
"8620996","1","7f7a9bcb-7ab2-11e9-98fa-026b0a0ad230","syn8620996","1491548517220","2223305","7f7a9bcb-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016569341","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1114_CER","MayoRNAseq","cerebellum","1114_CER.FCC7AFDACXX_L7ICGTACG.r1.fastq.gz","15090596","8.4"
"8621014","1","7f7a9f79-7ab2-11e9-98fa-026b0a0ad230","syn8621014","1491548746436","2223305","7f7a9f79-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016622887","3337572",,"3.15","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11265_CER","MayoRNAseq","cerebellum","11265_CER.FCC7KRCACXX_L8IACTGAT.r1.fastq.gz","15090603","6.5"
"8621038","1","7f7aa4c9-7ab2-11e9-98fa-026b0a0ad230","syn8621038","1491548902514","2223305","7f7aa4c9-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016641654","3337572",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11275_CER","MayoRNAseq","cerebellum","11275_CER.FCC7BR1ACXX_L6ITAGCTT.r2.fastq.gz","15090612","8.3"
"8621057","1","7f7aa87c-7ab2-11e9-98fa-026b0a0ad230","syn8621057","1491549057627","2223305","7f7aa87c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016651327","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11279_CER","MayoRNAseq","cerebellum","11279_CER.FCC7E15ACXX_L5IATCACG.r2.fastq.gz","15090622","9.5"
"8621077","1","7f7aab88-7ab2-11e9-98fa-026b0a0ad230","syn8621077","1491549197901","2223305","7f7aab88-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016669915","3337572",,"4.83","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11290_CER","MayoRNAseq","cerebellum","11290_CER.FCC7LB6ACXX_L5IATCACG.r2.fastq.gz","15090627","7.7"
"8621092","1","7f7ab0e0-7ab2-11e9-98fa-026b0a0ad230","syn8621092","1491549377885","2223305","7f7ab0e0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975708069","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","871_CER","MayoRNAseq","cerebellum","871_CER.FCC79ALACXX_L6IACTTGA.r1.fastq.gz","15090638","8.3"
"8621099","1","7f7ab481-7ab2-11e9-98fa-026b0a0ad230","syn8621099","1491549571946","2223305","7f7ab481-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017358777","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1934_CER","MayoRNAseq","cerebellum","1934_CER.FCC7E15ACXX_L4IACTGAT.r2.fastq.gz","15090645","9.7"
"8621112","1","7f7ab8b9-7ab2-11e9-98fa-026b0a0ad230","syn8621112","1491549788055","2223305","7f7ab8b9-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493974990719","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","851_CER","MayoRNAseq","cerebellum","851_CER.FCC7KUNACXX_L5IACTTGA.r2.fastq.gz","15090655","9.1"
"8621128","1","7f7abb21-7ab2-11e9-98fa-026b0a0ad230","syn8621128","1491549952583","2223305","7f7abb21-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017341035","3337572",,"9","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1931_CER","MayoRNAseq","cerebellum","1931_CER.FCC7KRCACXX_L5ITTAGGC.r1.fastq.gz","15090661","7.8"
"8621141","1","7f7ac2ac-7ab2-11e9-98fa-026b0a0ad230","syn8621141","1491550081122","2223305","7f7ac2ac-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017339286","3337572",,"18","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1930_CER","MayoRNAseq","cerebellum","1930_CER.FCC7AFDACXX_L8IACTGAT.r2.fastq.gz","15090670","5.5"
"8621151","1","7f7ac80d-7ab2-11e9-98fa-026b0a0ad230","syn8621151","1491550301642","2223305","7f7ac80d-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017356686","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1934_CER","MayoRNAseq","cerebellum","1934_CER.FCC7E15ACXX_L4IACTGAT.r1.fastq.gz","15090681","9.7"
"8621197","1","7f7ad03d-7ab2-11e9-98fa-026b0a0ad230","syn8621197","1491550491960","2223305","7f7ad03d-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017343817","3337572",,"9","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1931_CER","MayoRNAseq","cerebellum","1931_CER.FCC7KRCACXX_L5ITTAGGC.r2.fastq.gz","15090742","7.8"
"8621215","1","7f7ad66c-7ab2-11e9-98fa-026b0a0ad230","syn8621215","1491550685620","2223305","7f7ad66c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975575593","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","751_CER","MayoRNAseq","cerebellum","751_CER.FCC7KUNACXX_L8IACTGAT.r2.fastq.gz","15090760","9.3"
"8621232","1","7f7ad96a-7ab2-11e9-98fa-026b0a0ad230","syn8621232","1491550801712","2223305","7f7ad96a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017349531","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1932_CER","MayoRNAseq","cerebellum","1932_CER.FCC7LB6ACXX_L2IGGCTAC.r2.fastq.gz","15090767","5.5"
"8621258","1","7f7adf50-7ab2-11e9-98fa-026b0a0ad230","syn8621258","1491550989872","2223305","7f7adf50-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975081174","2223305",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","797_CER","MayoRNAseq","cerebellum","797_CER.FCC7BMUACXX_L8IATTCCT.r1.fastq.gz","15090802","9.4"
"8621278","1","7f7ae553-7ab2-11e9-98fa-026b0a0ad230","syn8621278","1491551187645","2223305","7f7ae553-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493974961633","2223305",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","732_CER","MayoRNAseq","cerebellum","732_CER.FCC7BMUACXX_L8IGAGTGG.r1.fastq.gz","15090812","10"
"8621292","1","7f7ae976-7ab2-11e9-98fa-026b0a0ad230","syn8621292","1491551387621","2223305","7f7ae976-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493976104868","2223305",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","725_CER","MayoRNAseq","cerebellum","725_CER.FCC7L0WACXX_L1IACTTGA.r2.fastq.gz","15090823","9"
"8621297","1","7f7aecc7-7ab2-11e9-98fa-026b0a0ad230","syn8621297","1491551531399","2223305","7f7aecc7-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1493975433850","2223305",,"15","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","7016_CER","MayoRNAseq","cerebellum","7016_CER.FCC7983ACXX_L3ICGTACG.r1.fastq.gz","15090829","7"
